Date,BASFClose
2022-09-05,35.78947830200195
2022-09-06,36.46589660644531
2022-09-07,37.23770523071289
2022-09-08,36.85179901123047
2022-09-09,37.710330963134766
2022-09-12,38.954769134521484
2022-09-13,38.339054107666016
2022-09-14,37.09028244018555
2022-09-15,36.643672943115234
2022-09-16,35.88920211791992
2022-09-19,36.765079498291016
2022-09-20,36.075653076171875
2022-09-21,36.16237258911133
2022-09-22,35.55533218383789
2022-09-23,34.50601577758789
2022-09-26,34.52336120605469
2022-09-27,34.250186920166016
2022-09-28,34.180816650390625
2022-09-29,33.69084167480469
2022-09-30,34.341243743896484
2022-10-03,35.503299713134766
2022-10-04,36.68269348144531
2022-10-05,36.34882354736328
2022-10-06,35.78947830200195
2022-10-07,35.290836334228516
2022-10-10,37.45450210571289
2022-10-11,35.95858383178711
2022-10-12,36.53960418701172
2022-10-13,37.2593879699707
2022-10-14,37.56724166870117
2022-10-17,38.226318359375
2022-10-18,38.96343994140625
2022-10-19,39.067501068115234
2022-10-20,39.41438674926758
2022-10-21,39.96072769165039
2022-10-24,40.40733337402344
2022-10-25,39.843650817871094
2022-10-26,39.45774841308594
2022-10-27,39.900020599365234
2022-10-28,39.284305572509766
2022-10-31,39.4013786315918
2022-11-01,39.45341110229492
2022-11-02,39.071842193603516
2022-11-03,38.62089538574219
2022-11-04,40.59811782836914
2022-11-07,41.283206939697266
2022-11-08,41.88591384887695
2022-11-09,41.23117446899414
2022-11-10,42.41057205200195
2022-11-11,43.949859619140625
2022-11-14,44.470176696777344
2022-11-15,43.62031936645508
2022-11-16,42.98726272583008
2022-11-17,42.45393753051758
2022-11-18,43.03495788574219
2022-11-21,42.2067756652832
2022-11-22,42.94390106201172
2022-11-23,42.72710418701172
2022-11-24,43.26042938232422
2022-11-25,43.017616271972656
2022-11-28,42.4149055480957
2022-11-29,42.54499053955078
2022-11-30,42.072364807128906
2022-12-01,41.50434494018555
2022-12-02,42.258811950683594
2022-12-05,41.59973907470703
2022-12-06,41.56071090698242
2022-12-07,41.127113342285156
2022-12-08,40.84526824951172
2022-12-09,41.382938385009766
2022-12-12,40.498390197753906
2022-12-13,41.222503662109375
2022-12-14,40.9580078125
2022-12-15,39.73091506958008
2022-12-16,39.70923614501953
2022-12-19,39.47509002685547
2022-12-20,39.7179069519043
2022-12-21,40.324947357177734
2022-12-22,39.61817932128906
2022-12-23,40.09513854980469
2022-12-27,40.476707458496094
2022-12-28,40.36397171020508
2022-12-29,40.55042266845703
2022-12-30,40.229557037353516
2023-01-02,41.61274719238281
2023-01-03,42.39756393432617
2023-01-04,44.19267654418945
2023-01-05,44.7650260925293
2023-01-06,45.79700469970703
2023-01-09,45.82301712036133
2023-01-10,44.834407806396484
2023-01-11,45.24198913574219
2023-01-12,46.039817810058594
2023-01-13,45.753639221191406
2023-01-16,45.961769104003906
2023-01-17,45.82301712036133
2023-01-18,46.07450866699219
2023-01-19,45.25066375732422
2023-01-20,45.49347686767578
2023-01-23,45.588871002197266
2023-01-24,45.996456146240234
2023-01-25,45.849029541015625
2023-01-26,45.632232666015625
2023-01-27,45.632232666015625
2023-01-30,45.7709846496582
2023-01-31,45.44144821166992
2023-02-01,45.736297607421875
2023-02-02,46.69021987915039
2023-02-03,46.86366271972656
2023-02-06,45.91841125488281
2023-02-07,45.91841125488281
2023-02-08,45.840362548828125
2023-02-09,45.831687927246094
2023-02-10,44.47885513305664
2023-02-13,44.808387756347656
2023-02-14,44.279396057128906
2023-02-15,44.834407806396484
2023-02-16,45.44144821166992
2023-02-17,45.302696228027344
2023-02-20,46.05716323852539
2023-02-21,45.51949691772461
2023-02-22,45.406761169433594
2023-02-23,45.24198913574219
2023-02-24,41.686458587646484
2023-02-27,41.53036117553711
2023-02-28,42.03767395019531
2023-03-01,41.950958251953125
2023-03-02,41.907596588134766
2023-03-03,42.63604736328125
2023-03-06,41.846893310546875
2023-03-07,41.638763427734375
2023-03-08,41.87290573120117
2023-03-09,41.61708450317383
2023-03-10,41.23117446899414
2023-03-13,39.631187438964844
2023-03-14,40.24256134033203
2023-03-15,38.62089538574219
2023-03-16,39.09785461425781
2023-03-17,38.95043182373047
2023-03-20,39.371028900146484
2023-03-21,40.03876876831055
2023-03-22,40.376983642578125
2023-03-23,40.216548919677734
2023-03-24,39.81763458251953
2023-03-27,39.83064270019531
2023-03-28,40.2252197265625
2023-03-29,40.91464614868164
2023-03-30,41.53903579711914
2023-03-31,41.93794631958008
2023-04-03,42.31084442138672
2023-04-04,42.501625061035156
2023-04-05,41.93794631958008
2023-04-06,41.98130798339844
2023-04-11,42.588348388671875
2023-04-12,42.86151885986328
2023-04-13,42.3238525390625
2023-04-14,43.10433578491211
2023-04-17,43.412193298339844
2023-04-18,43.81110763549805
2023-04-19,44.07994079589844
2023-04-20,43.889156341552734
2023-04-21,43.017616271972656
2023-04-24,43.56829071044922
2023-04-25,43.4989128112793
2023-04-26,43.49024200439453
2023-04-27,41.62141418457031
2023-04-28,43.72605514526367
2023-05-02,42.17207717895508
2023-05-03,43.26873016357422
2023-05-04,42.83473587036133
2023-05-05,44.356048583984375
2023-05-08,43.84738540649414
2023-05-09,43.72138977050781
2023-05-10,43.98271942138672
2023-05-11,43.968719482421875
2023-05-12,43.95938491821289
2023-05-15,44.54270935058594
2023-05-16,43.96405029296875
2023-05-17,43.79605484008789
2023-05-18,44.290714263916016
2023-05-19,44.43070983886719
2023-05-22,44.132049560546875
2023-05-23,44.300048828125
2023-05-24,43.32939529418945
2023-05-25,42.85340118408203
2023-05-26,43.78205490112305
2023-05-29,43.59072494506836
2023-05-30,42.914066314697266
2023-05-31,41.45342254638672
2023-06-01,41.859413146972656
2023-06-02,43.6700553894043
2023-06-05,43.43206024169922
2023-06-06,43.64205551147461
2023-06-07,43.35272979736328
2023-06-08,43.744720458984375
2023-06-09,42.9560661315918
2023-06-12,43.20806121826172
2023-06-13,43.651390075683594
2023-06-14,43.71205520629883
2023-06-15,43.264060974121094
2023-06-16,42.65273666381836
2023-06-19,41.12675857543945
2023-06-20,39.81077575683594
2023-06-21,39.77344512939453
2023-06-22,39.54944610595703
2023-06-23,39.41878128051758
2023-06-26,39.93210983276367
2023-06-27,40.23543930053711
2023-06-28,41.13609313964844
2023-06-29,41.10342788696289
2023-06-30,41.50475311279297
2023-07-03,41.75208282470703
2023-07-04,41.70541763305664
2023-07-05,41.15009307861328
2023-07-06,40.19810485839844
2023-07-07,42.23274230957031
2023-07-10,41.96674728393555
2023-07-11,42.53607177734375
2023-07-12,43.61872482299805
2023-07-13,43.33406066894531
2023-07-14,42.33540725708008
2023-07-17,42.19540786743164
2023-07-18,43.53005599975586
2023-07-19,43.9313850402832
2023-07-20,44.49604415893555
2023-07-21,44.30471420288086
2023-07-24,44.174049377441406
2023-07-25,44.44004821777344
2023-07-26,44.14604949951172
2023-07-27,44.7060432434082
2023-07-28,46.09202194213867
2023-07-31,45.51803207397461
2023-08-01,45.41536331176758
2023-08-02,44.566043853759766
2023-08-03,44.04338455200195
2023-08-04,43.98738479614258
2023-08-07,44.02005386352539
2023-08-08,43.32939529418945
2023-08-09,43.45539474487305
2023-08-10,44.21604919433594
2023-08-11,43.64205551147461
2023-08-14,43.26873016357422
2023-08-15,42.60140609741211
2023-08-16,42.662071228027344
2023-08-17,42.69007110595703
2023-08-18,42.51740646362305
2023-08-21,42.58273696899414
2023-08-22,42.80207061767578
2023-08-23,42.480072021484375
2023-08-24,42.12540817260742
2023-08-25,42.02274703979492
2023-08-28,42.37274169921875
2023-08-29,42.914066314697266
2023-08-30,43.16606140136719
2023-08-31,43.6700553894043
2023-09-01,43.75872039794922
2023-09-04,43.5067253112793
2023-09-05,42.825401306152344
2023-09-06,42.750736236572266
2023-09-07,42.106746673583984
2023-09-08,41.51408767700195
2023-09-11,41.99474334716797
2023-09-12,41.32741928100586
2023-09-13,41.369422912597656
2023-09-14,42.111412048339844
2023-09-15,43.16606140136719
2023-09-18,42.28874206542969
2023-09-19,42.18607711791992
2023-09-20,42.638736724853516
2023-09-21,40.56676483154297
2023-09-22,40.21210479736328
2023-09-25,39.92744064331055
2023-09-26,39.30211639404297
2023-09-27,39.46078109741211
2023-09-28,39.80144500732422
2023-09-29,40.08610534667969
2023-10-02,39.09678649902344
2023-10-03,38.9754524230957
2023-10-04,39.059452056884766
2023-10-05,38.58812713623047
2023-10-06,39.03145217895508
2023-10-09,38.21013259887695
2023-10-10,39.47478103637695
2023-10-11,39.66611099243164
2023-10-12,39.330116271972656
2023-10-13,39.236785888671875
2023-10-16,39.68478012084961
2023-10-17,39.624114990234375
2023-10-18,39.05012130737305
2023-10-19,38.66746139526367
2023-10-20,38.2614631652832
2023-10-23,38.191463470458984
2023-10-24,38.21946716308594
2023-10-25,37.87880325317383
2023-10-26,38.43879699707031
2023-10-27,38.695457458496094
2023-10-30,38.90079116821289
2023-10-31,40.63209915161133
2023-11-01,39.46544647216797
2023-11-02,40.618099212646484
2023-11-03,40.944759368896484
2023-11-06,40.2821044921875
2023-11-07,40.57609939575195
2023-11-08,40.66943359375
2023-11-09,41.51408767700195
2023-11-10,40.80009460449219
2023-11-13,41.145423889160156
2023-11-14,41.766082763671875
2023-11-15,42.041412353515625
2023-11-16,41.00075912475586
2023-11-17,41.332088470458984
2023-11-20,41.257423400878906
2023-11-21,40.888763427734375
2023-11-22,40.80476379394531
2023-11-23,40.888763427734375
2023-11-24,41.607418060302734
2023-11-27,40.31476974487305
2023-11-28,39.857444763183594
2023-11-29,40.10943603515625
2023-11-30,39.83877944946289
2023-12-01,40.35676956176758
2023-12-04,40.51543426513672
2023-12-05,40.69276428222656
2023-12-06,41.47675323486328
2023-12-07,42.088077545166016
2023-12-08,42.17674255371094
2023-12-11,42.40074157714844
2023-12-12,42.54540252685547
2023-12-13,44.43070983886719
2023-12-14,44.93003845214844
2023-12-15,44.962703704833984
2023-12-18,45.051368713378906
2023-12-19,45.326698303222656
2023-12-20,45.21936798095703
2023-12-21,45.238037109375
2023-12-22,45.303367614746094
2023-12-27,45.40603256225586
2023-12-28,45.340702056884766
2023-12-29,45.52736282348633
